Name_roman,Cosine_score
Apostolos Dollas,0.7139135110041853
Dimitra  Simeonidou,0.7138560321812643
Giannis Papadopoulos,0.7138164267384365
Konstantinos Mourlas,0.7136991001304973
Georgios Oikonomou,0.7127450439677692
Anastasios Mikropoulos,0.7125748423164088
 Dimitrios Nikolos,0.71247673303107
Andreas Moshovos,0.7123771285305536
Georgios Alexiou ,0.7119484012703793
Athanasios Ntarantoumis,0.7117590527458583
Alexandros Potamianos,0.7109115941919218
Ilias Manolakos,0.7108397581431004
Georgios Chalkiadakis,0.7102114457494328
Christoforos Nikou,0.7101171211575347
Konstantinos Kloukinas,0.7100695409631543
Ioannis Psarras,0.7081012953520899
Efthymios Chousos,0.707754277163503
Drosos Gkintidis,0.7055162210040226
Konstantinos Stergiou,0.7051563266275579
Apostolos Zarras,0.7046753898172853
Filippos Tsalidis,0.7043235311347655
Georgios Sergiadis,0.7035170208739394
Symeon Retalis,0.7033972604909744
 Spyridon Nikolaidis,0.7033546046085775
Thomas Xenos,0.7032022037720581
Nikolaos Malevris,0.7024724256888928
Dimitrios  Syvridis,0.7012454190833779
Spyridon Vosinakis,0.7007392908179807
Emmanouil Psarakis,0.6997705426092459
Ioannis Dimopoulos,0.699607023466554
Panagiotis Benos,0.698840906198518
Nikolaos Kyrpidis,0.6987107955434801
Antonios Argyros ,0.6973377947167709
Xenofon  Zampoulis,0.6967014531314552
Pantelis Angelidis,0.6956690588950663
Stavros Kolliopoulos,0.6955472069060116
Georgios Papaioannou,0.695300964449274
Christos Nikolopoulos,0.6948922150603795
Vasileios Komis,0.6944023177699776
Vasileios Digalakis,0.6940069444364267
Kon/nos Psychalinos ,0.6936299605398275
Georgios-Othon Glentis,0.6935659724333179
Michail Taroudakis,0.6908679455874905
Angeliki Dimitrakopoulou,0.6907532231702348
Vasileios Sevroglou,0.6891683607265662
Argyrios Dentsoras,0.689019123708148
Ioannis Stylianou,0.6888750618769299
Margkerita Antona,0.6884870826123941
Dimitrios Frantzeskakis ,0.6877286754313227
Pavlos - Petros Sotiriadis,0.6871264602265847
Paris Avgeriou,0.6870782451259443
Nikolaos Bellas ,0.6855875767751428
Antonios Savvidis,0.6854099248727278
Aimilios-Vasileios  Kampouropoulos ,0.6842442899748475
Georgios Vasilakopoulos,0.6840376970166004
Dimitri  Ioannou,0.6840333181347065
Georgios Rovithakis,0.6837096735739316
Lysimachos-Pavlos Kontis,0.6828732429696346
Georgia Karali,0.682333767715267
 Antonios Paschalis,0.6820468173611258
Stylianos Siskos ,0.6815459904098197
Nikolaos Karachalios,0.6812799479624387
 Ioannis Fountos ,0.680960322084281
 Emmanouil Kriezis,0.6805931558056677
Gerasimos Potamianos,0.6803964816457251
Panagiotis Alevizos,0.6799113867768098
Nikolaos Grammalidis,0.6787353053418401
 Kyriakos Zoiros,0.6780686119977537
Iraklis  Avramopoulos,0.6767586388779072
Dimitrios Ioannidis,0.6766834219082991
 Konstantinos Balas,0.6759505350780711
Kostas Daniilidis,0.6755993916232998
Athanasios Giannakopoulos,0.6755494142677618
Andreas Floros ,0.6755358365586495
Spyridon Blionas,0.6750551982305657
Vasileios Rothos,0.6733549446669712
Georgios Tsiatouchas,0.6730167543343955
Ioannis Zannos ,0.6727041996900048
Andreas Mniestris ,0.671283998267789
Aikaterini Mania,0.67021839668347
Mattias Boucher,0.6699671568766759
Bill Kapralos,0.6691433446098041
Michalis Zervas,0.6691334316774141
Charalambos Vrasidas,0.6686844132750177
Athanasios Manikas,0.6672081001275919
Kyriakos Koutoulakos,0.6650368632960388
George Zouridakis,0.6640454022310589
Charoula Angeli,0.6638274676373356
Panos Linos,0.663326339650681
Antonios Bogris,0.6623025127522506
Ioannis Boutalis,0.6617667420176312
Sotiris Skevoulis,0.659583589806688
Chrysovalantis Kavousianos ,0.6572616047071701
Charalampos Karagiannidis ,0.6566863526168009
Theodoros Vlachos,0.6549971949519393
Alexios Delis,0.6538796462356958
Athanasios Mouchtaris,0.6525216576777445
Athanasios Tzimogiannis,0.6522850596050087
Andreas Papasalouros,0.6515977662853545
Georgios Papagiannakis,0.6491660583189354
Konstantinos Danas,0.6473202333722137
Kon/nos Aidinis ,0.6455462712037476
Evripidis Chatzikraniotis,0.6430658301805086
Efthalia Dimara,0.6416054021766735
Stylianos  Tzortzakis,0.641555204247908
Andriana Prentza,0.6384976832038218
Eftychios Koutroulis,0.6351084503489521
Ioannis Mourtzopoulos,0.6347088210500541
Ioannis Tigkelis ,0.6292035781991918
Foteini Paraskeva,0.629046375914802
 Dimitrios  Tsoukalas,0.6289751859078762
 Nikolaos Pelekanos,0.6259542416299463
 Panagiotis Trachanias ,0.620960561705891
Nikolaos Zaranis,0.6195196113901589
Maria Nikolaidi,0.6178287301292625
Georgios Pavlidis,0.6124503436234181
Nikolaos Georgoulas ,0.6041181416753967
Zoi Doulgeri,0.6030545492298565
Panagiota Morfouli,0.5918820721776866
Vasileios Zisimopoulos,0.5843947319603502
