Author name,Cosine similarity
Στυλιανός  Τζωρτζάκης,0.5667180247840738
Αντώνιος Μπόγρης,0.5646977352028415
Κυριάκος Βλάχος,0.5646765089440429
Μιχάλης Ζέρβας,0.5619461114714797
Χαρίδημος  Βέργος,0.5617065461826076
Δημήτριος  Συβρίδης,0.5601854230208819
Χρυσοβαλάντης Καβουσιανός ,0.5523800626022424
Dimitra  Simeonidou,0.5503566793347962
Δημήτριος Φραντζεσκάκης ,0.5491940161678264
Βασίλειος Ζησιμόπουλος,0.5481283384539213
 Εμμανουήλ Κριεζής,0.5478360450806844
Ματτίας Μπούχερ,0.547792495630999
Γεώργιος Τσιατούχας,0.5448681253533804
Μαρία Νικολαϊδη,0.5441995887863567
 Νικόλαος Πελεκάνος,0.5332256017723668
Ηρακλής  Αβραμόπουλος,0.5303502050519865
Dimitri  Ioannou,0.5164425169891086
 Κυριάκος Ζωηρός,0.5067436560957724
