Author name,Cosine similarity
Ανδρέας Βενέρης,0.7045166512456549
Άγγελος Μπίλας,0.7040462446273994
Κωνσταντίνος Στάθης,0.702902676469483
Παντελής Μπάγκος,0.7028412355776966
Μαρία Σπηλιοπούλου,0.7026578531290175
Αριστείδης Παγουρτζής,0.7023962770078389
Γεώργιος Παύλου,0.702392025919251
Παναγιώτης Καλνής,0.7019543243369333
Spiros Mancoridis,0.7009864451629485
Παναγιώτης Τσαπάρας,0.7009861694188376
Ευάγγελος Παπαπέτρου,0.7006942260064795
Dimitra  Simeonidou,0.7006384275393952
Δημήτριος Νικολόπουλος,0.6986054319937018
Χαράλαμπος Κωνσταντόπουλος,0.6979838482627834
Κωνσταντίνος Τσίχλας,0.6979822563543987
Παναγιώτης Μεταξάς,0.6976834312273692
Βασίλειος Βερύκιος,0.6973326653884446
Νεκτάριος Κοζύρης,0.6969933638626823
Bill Kapralos,0.6968497530351605
Ιωάννης Σμαραγδάκης,0.696761064249795
Τιμολέων Σελλής,0.6964396162894715
Νικόλαος Αβούρης,0.6957822894501833
Γιάννης Παπακωνσταντίνου,0.6947354304723731
Γιώργος Τουρλάκης,0.694558345763784
Κωνσταντίνος Μαρκαντωνάκης,0.6942881895559608
Βασίλειος Βασσάλος,0.6937611712320055
Μιχαήλ  Λογοθέτης,0.6932984778414317
Χρυσοβαλάντης Καβουσιανός ,0.6932342926448756
Ελισάβετ Κωνσταντίνου,0.6930997544635715
Γεώργιος Λέπουρας,0.6927970147716304
Ιωάννης Θεοδωρίδης,0.6918991464132364
Βαγγέλης Πάσχος,0.6916842801978398
Ιωάννης Καραγιάννης,0.6915420015290321
Μαρία  Βίρβου,0.6902938020041209
Παναγιώτης Κωνσταντόπουλος,0.6902932865942701
Αντώνης Χαραλαμπόπουλος,0.6896260913099292
Αντώνιος Μπικάκης,0.6895007115002427
Σπυρίδων Βοσινάκης,0.6894395522051862
Κωνσταντίνος Μουρλάς,0.6893200161900737
Νεοκλής Πολυζώτης,0.6892255517052073
Αλέξανδρος Χατζηγεωργίου,0.6887979036500473
Εμμανουήλ Κουμπαράκης,0.6887390882307304
 Εμμανουήλ Κριεζής,0.687765735782895
George Karakostas,0.6876808102456047
Δημήτριος Πλεξουσάκης,0.6874315319086233
Νικόλαος Μαμουλής,0.6865790616453082
Grigorios Antoniou,0.6865447168550995
Dimitri  Ioannou,0.6864348904341628
Δημήτριος Φωτάκης,0.6854139328655382
Ιωάννης Στρατής,0.683354534086026
Παναγιώτης Βασιλειάδης,0.6830727425517817
Μιχάλης Ζέρβας,0.6829014275546675
Βασίλης Χριστοφίδης,0.6828168766635903
Γιάννης Παπαδόπουλος,0.6824911084490923
Ευριπίδης Μπάμπης,0.681375117708208
Antonis Kakas,0.6800220552145801
Μάριος Μαυρονικόλας,0.6800040762704302
Μιχαήλ Βασιλακόπουλος,0.6798826549488795
Γεώργιος Σπανουδάκης,0.6773802237281842
Δημήτριος Τσουμάκος,0.6772982764729352
Απόστολος Ζάρρας,0.6766456665294988
Παύλος Πέππας,0.6764831326712782
Γεώργιος Χαλκιαδάκης,0.6764058742695774
Αναστάσιος Μικρόπουλος,0.6763532059231541
Θεόδωρος Δαλαμάγκας,0.6755986616208784
Παναγιώτης Μπένος,0.6746101823251838
Αντώνιος Συμβώνης,0.6737837615627927
Νικόλαος Πελέκης,0.6721459850220104
Ιωάννης Ψαρράς,0.6720484867310902
Κυριάκος Μουρατίδης,0.6695695766050335
Σωτήρης Σκεβούλης,0.6688694272034967
Παναγιώτα Φατούρου,0.6665477780529018
Αθανάσιος Γιαννακόπουλος,0.6652987665796344
Κωνσταντίνος Ταραμπάνης,0.6645696678220625
Βασίλειος Κόμης,0.6644962737207076
Γεράσιμος Μπαρμπάτης,0.6639233745837277
Άρτεμις - Γεωργία Χατζηγεωργίου,0.6638455124391414
Κωνσταντίνος Κοντογιάννης,0.662392878240518
Παναγιώτης Ροντογιάννης,0.6619614498560056
Θανάσης Χατζηλάκος,0.6614156414471034
Χαράλαμπος Μουρατίδης,0.6613673125413823
Pericles Loucopoulos,0.6596062290221018
Ευστάθιος  Σταματάτος ,0.659097884363059
Paris Avgeriou,0.6581200037347636
Ζωή Δουλγέρη,0.6572069357072767
Χαράλαμπος Καραγιαννίδης ,0.656133231424108
 Νικόλαος Πελεκάνος,0.6552389073975569
Δρόσος Γκιντίδης,0.6548535447358387
Δημήτριος Θηλυκός,0.6545866780677441
Χρήστος Νικολόπουλος,0.6540128350947475
Γεώργιος Μακράκης,0.6532307238088256
Στυλιανός  Τζωρτζάκης,0.6509918703947932
Ιωάννης Θεοχάρης,0.6487172824362939
Θεόδωρος Χωρίκης,0.6474727240350633
Βασίλειος Σεβρόγλου,0.6468559197389543
Panos Linos,0.6464476002894916
Ευθαλία Δημαρά,0.64481835068004
Μαρία - Αικατερίνη Σατρατζέμη,0.6444687692775493
Συμεών Ρετάλης,0.642575479873362
Δημήτριος Σάμψων,0.6423861786628488
Σταύρος Κολλιόπουλος,0.6382023704959487
