Author name,Cosine similarity
Δημήτριος  Συβρίδης,0.6792089250286766
Αθανάσιος Τζιμογιάννης,0.6775427348134828
Αντώνιος Μπόγρης,0.6740434869944285
Στυλιανός  Τζωρτζάκης,0.6706678554296527
Dimitra  Simeonidou,0.6696688329454192
Ιωάννης Τιγκελης ,0.6659323908407847
Dimitri  Ioannou,0.6621502787929472
 Εμμανουήλ Κριεζής,0.6617703542332712
Ηρακλής  Αβραμόπουλος,0.6549866309933005
 Νικόλαος Πελεκάνος,0.6527053754902434
Μιχάλης Ζέρβας,0.6517477488691699
 Κυριάκος Ζωηρός,0.6385194621538209
Μαρία Νικολαϊδη,0.6348818568043356
Βασίλειος Ζησιμόπουλος,0.6177913754247724
